CourseID,CourseName,Credits,Department
C5658,عربي,4,كلية الهندسة
C5659,كيمياء,3,كلية الصيدلة
C5660,انجليزي,1,كلية الصيدلة
C5661,كتابة تقارير,4,كلية الزراعة
C5662,كيمياء,1,كلية الهندسة
C5663,عربي,2,كلية الصيدلة
C5664,رياضة,1,كلية الهندسة
C5665,كيمياء,2,كلية التربية
C5666,فيزياء,3,كلية الصيدلة
C5667,رياضة,4,كلية الزراعة
C5668,مهارات تواصل,4,كلية الزراعة
C5669,كتابة تقارير,2,كلية الزراعة
C5670,كيمياء,1,كلية الزراعة
C5671,عربي,4,كلية الصيدلة
C5672,كيمياء,4,كلية التربية
C5673,انجليزي,2,كلية الزراعة
C5674,انجليزي,2,كلية الصيدلة
C5675,عربي,4,كلية الزراعة
C5676,مهارات تواصل,3,كلية الزراعة
C5677,كيمياء,1,كلية التربية
C5678,كتابة تقارير,4,كلية الزراعة
C5679,انجليزي,2,كلية الهندسة
C5680,انجليزي,2,كلية الهندسة
C5681,انجليزي,4,كلية الزراعة
C5682,كيمياء,1,كلية الصيدلة
C5683,مهارات تواصل,2,كلية الهندسة
C5684,عربي,3,كلية الهندسة
C5685,عربي,3,كلية الزراعة
C5686,كتابة تقارير,3,كلية الزراعة
C5687,مهارات تواصل,2,كلية الصيدلة
C5688,كتابة تقارير,4,كلية الهندسة
C5689,فيزياء,3,كلية الصيدلة
C5690,عربي,4,كلية الزراعة
C5691,مهارات تواصل,4,كلية التربية
C5692,رياضة,4,كلية الزراعة
C5693,كتابة تقارير,2,كلية الصيدلة
C5694,رياضة,1,كلية الهندسة
C5695,رياضة,1,كلية الهندسة
C5696,كتابة تقارير,1,كلية الزراعة
C5697,كيمياء,1,كلية الصيدلة
C5698,رياضة,2,كلية الصيدلة
C5699,مهارات تواصل,2,كلية الصيدلة
C5700,كتابة تقارير,2,كلية الزراعة
C5701,عربي,4,كلية الصيدلة
C5702,عربي,1,كلية الهندسة
C5703,فيزياء,1,كلية الهندسة
C5704,عربي,3,كلية التربية
C5705,انجليزي,4,كلية الزراعة
C5706,كتابة تقارير,3,كلية الصيدلة
C5707,فيزياء,2,كلية الهندسة
C5708,مهارات تواصل,3,كلية الزراعة
C5709,انجليزي,4,كلية الزراعة
C5710,عربي,2,كلية الصيدلة
C5711,فيزياء,4,كلية الصيدلة
C5712,عربي,4,كلية الزراعة
C5713,رياضة,3,كلية الصيدلة
C5714,كيمياء,1,كلية الزراعة
C5715,كيمياء,3,كلية الزراعة
C5716,مهارات تواصل,4,كلية الزراعة
C5717,انجليزي,3,كلية الزراعة
C5718,عربي,4,كلية الزراعة
C5719,رياضة,1,كلية الزراعة
C5720,كتابة تقارير,4,كلية الزراعة
C5721,انجليزي,2,كلية التربية
C5722,عربي,1,كلية التربية
C5723,مهارات تواصل,4,كلية الصيدلة
C5724,رياضة,3,كلية الهندسة
C5725,انجليزي,1,كلية الصيدلة
C5726,كيمياء,4,كلية الصيدلة
C5727,انجليزي,2,كلية الصيدلة
C5728,رياضة,4,كلية الصيدلة
C5729,رياضة,2,كلية الهندسة
C5730,كيمياء,1,كلية الصيدلة
C5731,فيزياء,3,كلية الصيدلة
C5732,كيمياء,4,كلية الهندسة
C5733,انجليزي,3,كلية الزراعة
C5734,رياضة,4,كلية التربية
C5735,رياضة,2,كلية الزراعة
C5736,فيزياء,3,كلية الزراعة
C5737,انجليزي,1,كلية الزراعة
C5738,فيزياء,3,كلية الصيدلة
C5739,انجليزي,3,كلية التربية
C5740,رياضة,3,كلية الزراعة
C5741,كيمياء,4,كلية الزراعة
C5742,فيزياء,1,كلية الصيدلة
C5743,فيزياء,4,كلية الزراعة
C5744,انجليزي,3,كلية الصيدلة
C5745,عربي,4,كلية الصيدلة
C5746,عربي,1,كلية التربية
C5747,مهارات تواصل,3,كلية الصيدلة
C5748,عربي,3,كلية الزراعة
C5749,كيمياء,1,كلية الزراعة
C5750,كتابة تقارير,4,كلية الصيدلة
C5751,انجليزي,3,كلية الزراعة
C5752,عربي,3,كلية الصيدلة
C5753,فيزياء,2,كلية الزراعة
C5754,كيمياء,1,كلية التربية
C5755,انجليزي,3,كلية الصيدلة
C5756,عربي,1,كلية الزراعة
C5757,رياضة,1,كلية الصيدلة
C5758,فيزياء,4,كلية الزراعة
C5759,كتابة تقارير,2,كلية الصيدلة
C5760,كتابة تقارير,2,كلية التربية
C5761,فيزياء,2,كلية الزراعة
C5762,كيمياء,3,كلية التربية
C5763,فيزياء,1,كلية الزراعة
C5764,مهارات تواصل,3,كلية الهندسة
C5765,كتابة تقارير,1,كلية الزراعة
C5766,فيزياء,1,كلية الصيدلة
C5767,فيزياء,1,كلية التربية
C5768,مهارات تواصل,2,كلية الصيدلة
C5769,فيزياء,1,كلية الهندسة
C5770,كتابة تقارير,2,كلية الزراعة
C5771,عربي,2,كلية الزراعة
C5772,رياضة,2,كلية الصيدلة
C5773,كيمياء,1,كلية الهندسة
C5774,رياضة,4,كلية الزراعة
C5775,عربي,1,كلية الصيدلة
C5776,عربي,2,كلية الزراعة
C5777,رياضة,2,كلية الزراعة
C5778,فيزياء,2,كلية الزراعة
C5779,فيزياء,4,كلية الهندسة
C5780,كتابة تقارير,1,كلية الزراعة
C5781,عربي,4,كلية الصيدلة
C5782,مهارات تواصل,4,كلية التربية
C5783,كتابة تقارير,1,كلية الزراعة
C5784,كيمياء,4,كلية الهندسة
C5785,فيزياء,2,كلية الصيدلة
C5786,انجليزي,1,كلية الصيدلة
C5787,كيمياء,1,كلية الهندسة
C5788,عربي,2,كلية الهندسة
C5789,كيمياء,4,كلية الزراعة
C5790,فيزياء,1,كلية الهندسة
C5791,كيمياء,4,كلية الزراعة
C5792,كيمياء,3,كلية الزراعة
C5793,عربي,4,كلية الزراعة
C5794,عربي,4,كلية الزراعة
C5795,مهارات تواصل,1,كلية الصيدلة
C5796,مهارات تواصل,4,كلية الهندسة
C5797,كيمياء,4,كلية التربية
C5798,انجليزي,4,كلية الزراعة
C5799,كتابة تقارير,4,كلية الصيدلة
C5800,انجليزي,1,كلية الصيدلة
C5801,كيمياء,3,كلية الزراعة
C5802,انجليزي,3,كلية الصيدلة
C5803,عربي,1,كلية الزراعة
C5804,فيزياء,3,كلية الزراعة
C5805,مهارات تواصل,3,كلية الهندسة
C5806,مهارات تواصل,4,كلية الزراعة
C5807,كتابة تقارير,3,كلية الصيدلة
C5808,كيمياء,1,كلية الصيدلة
C5809,كيمياء,4,كلية التربية
C5810,رياضة,4,كلية الصيدلة
C5811,انجليزي,4,كلية الصيدلة
C5812,فيزياء,4,كلية التربية
C5813,انجليزي,3,كلية الصيدلة
C5814,عربي,4,كلية الزراعة
C5815,رياضة,1,كلية الصيدلة
C5816,رياضة,4,كلية الزراعة
C5817,رياضة,1,كلية الزراعة
C5818,فيزياء,1,كلية الصيدلة
C5819,فيزياء,4,كلية الصيدلة
C5820,كيمياء,2,كلية الزراعة
C5821,انجليزي,3,كلية الصيدلة
C5822,مهارات تواصل,2,كلية الصيدلة
C5823,مهارات تواصل,4,كلية الزراعة
C5824,رياضة,4,كلية التربية
C5825,فيزياء,3,كلية الزراعة
C5826,انجليزي,2,كلية الزراعة
C5827,كيمياء,3,كلية الزراعة
C5828,كيمياء,1,كلية الصيدلة
C5829,عربي,3,كلية الزراعة
C5830,كيمياء,2,كلية الزراعة
C5831,انجليزي,4,كلية الصيدلة
C5832,فيزياء,2,كلية التربية
C5833,فيزياء,1,كلية الصيدلة
C5834,مهارات تواصل,3,كلية الزراعة
C5835,كتابة تقارير,4,كلية الصيدلة
C5836,عربي,1,كلية الهندسة
C5837,فيزياء,1,كلية الزراعة
C5838,انجليزي,2,كلية الصيدلة
C5839,فيزياء,1,كلية الزراعة
C5840,رياضة,1,كلية التربية
C5841,عربي,2,كلية التربية
C5842,رياضة,3,كلية الزراعة
C5843,فيزياء,3,كلية الزراعة
C5844,كيمياء,3,كلية الزراعة
C5845,رياضة,3,كلية التربية
C5846,كتابة تقارير,2,كلية الزراعة
C5847,رياضة,3,كلية الزراعة
C5848,انجليزي,3,كلية الصيدلة
C5849,كيمياء,2,كلية الصيدلة
C5850,انجليزي,4,كلية الزراعة
C5851,عربي,2,كلية التربية
C5852,كتابة تقارير,3,كلية الصيدلة
C5853,فيزياء,2,كلية الزراعة
C5854,مهارات تواصل,2,كلية التربية
C5855,عربي,3,كلية التربية
C5856,عربي,4,كلية الزراعة
C5857,انجليزي,3,كلية الزراعة
C5858,كيمياء,3,كلية التربية
C5859,مهارات تواصل,4,كلية الصيدلة
C5860,كتابة تقارير,1,كلية الصيدلة
C5861,كيمياء,2,كلية الصيدلة
C5862,رياضة,3,كلية الهندسة
C5863,كتابة تقارير,4,كلية الصيدلة
C5864,رياضة,1,كلية التربية
C5865,عربي,4,كلية التربية
C5866,رياضة,3,كلية الهندسة
C5867,مهارات تواصل,2,كلية الصيدلة
C5868,رياضة,1,كلية الزراعة
C5869,مهارات تواصل,1,كلية التربية
C5870,كيمياء,2,كلية الصيدلة
C5871,كيمياء,4,كلية الزراعة
C5872,انجليزي,3,كلية التربية
C5873,انجليزي,3,كلية الصيدلة
C5874,فيزياء,4,كلية الزراعة
C5875,فيزياء,2,كلية الهندسة
C5876,كتابة تقارير,3,كلية الزراعة
C5877,كتابة تقارير,1,كلية التربية
C5878,كتابة تقارير,4,كلية الصيدلة
C5879,كيمياء,4,كلية الزراعة
C5880,عربي,4,كلية الزراعة
C5881,فيزياء,3,كلية الزراعة
C5882,انجليزي,3,كلية الزراعة
C5883,عربي,4,كلية الهندسة
C5884,عربي,2,كلية التربية
C5885,انجليزي,4,كلية الزراعة
C5886,انجليزي,2,كلية الهندسة
C5887,رياضة,1,كلية الصيدلة
C5888,انجليزي,4,كلية التربية
C5889,فيزياء,4,كلية الصيدلة
C5890,انجليزي,4,كلية الصيدلة
C5891,انجليزي,3,كلية الصيدلة
C5892,رياضة,4,كلية الزراعة
C5893,فيزياء,2,كلية الصيدلة
C5894,كيمياء,1,كلية الصيدلة
C5895,رياضة,1,كلية الزراعة
C5896,عربي,1,كلية الزراعة
C5897,انجليزي,4,كلية التربية
C5898,مهارات تواصل,4,كلية الصيدلة
C5899,رياضة,1,كلية الزراعة
C5900,رياضة,3,كلية الزراعة
C5901,كيمياء,2,كلية التربية
C5902,عربي,2,كلية الصيدلة
C5903,عربي,3,كلية الهندسة
C5904,انجليزي,1,كلية الصيدلة
C5905,رياضة,4,كلية التربية
C5906,رياضة,3,كلية الزراعة
C5907,فيزياء,1,كلية التربية
C5908,عربي,1,كلية الهندسة
C5909,مهارات تواصل,2,كلية التربية
C5910,كتابة تقارير,4,كلية الصيدلة
C5911,رياضة,1,كلية الهندسة
C5912,عربي,2,كلية الزراعة
C5913,رياضة,4,كلية الزراعة
C5914,انجليزي,1,كلية التربية
C5915,عربي,2,كلية الهندسة
C5916,انجليزي,1,كلية التربية
C5917,مهارات تواصل,2,كلية الهندسة
C5918,عربي,1,كلية الصيدلة
C5919,كتابة تقارير,4,كلية الصيدلة
C5920,رياضة,2,كلية الزراعة
C5921,مهارات تواصل,1,كلية الصيدلة
C5922,مهارات تواصل,2,كلية الزراعة
C5923,كيمياء,2,كلية الهندسة
C5924,فيزياء,3,كلية الصيدلة
C5925,فيزياء,2,كلية الزراعة
C5926,انجليزي,1,كلية الصيدلة
C5927,انجليزي,3,كلية التربية
C5928,رياضة,3,كلية الصيدلة
C5929,كتابة تقارير,3,كلية التربية
C5930,كيمياء,3,كلية الصيدلة
C5931,فيزياء,2,كلية التربية
C5932,رياضة,4,كلية الزراعة
C5933,عربي,4,كلية الصيدلة
C5934,عربي,4,كلية الهندسة
C5935,رياضة,2,كلية الهندسة
C5936,كيمياء,1,كلية الزراعة
C5937,مهارات تواصل,1,كلية الزراعة
C5938,انجليزي,4,كلية الهندسة
C5939,رياضة,1,كلية الزراعة
C5940,كيمياء,2,كلية الهندسة
C5941,رياضة,3,كلية التربية
C5942,فيزياء,4,كلية الزراعة
C5943,فيزياء,2,كلية الصيدلة
C5944,كيمياء,4,كلية الصيدلة
C5945,رياضة,2,كلية التربية
C5946,مهارات تواصل,4,كلية الزراعة
C5947,انجليزي,4,كلية الصيدلة
C5948,كيمياء,2,كلية التربية
C5949,عربي,4,كلية الزراعة
C5950,انجليزي,2,كلية الزراعة
C5951,كتابة تقارير,2,كلية الهندسة
C5952,فيزياء,4,كلية الصيدلة
C5953,مهارات تواصل,1,كلية الزراعة
C5954,انجليزي,4,كلية الصيدلة
C5955,كتابة تقارير,1,كلية الزراعة
C5956,كيمياء,1,كلية الصيدلة
C5957,كيمياء,4,كلية الزراعة
C5958,كيمياء,2,كلية الهندسة
